date,hour,ping,download,upload,WLAN,Cell,latitude,longitude,room,floor,name
05/02/22,07:46:00,24,1.089,0.296,--:--,--:--,43.7097355981282,5.50617921697381,bat A,RdC,Idrisse
05/02/22,09:19:00,22,80.658,87.937,--:--,--:--,43.7099766635069,5.50615492593741,A25,Nv1,Idrisse
05/02/22,10:03:00,23,49.493,103.111,--:--,--:--,43.7099766635069,5.50615492593741,A25,Nv1,Idrisse
05/02/22,10:04:00,22,44.236,104.148,--:--,--:--,43.7099766635069,5.50615492593741,A25,Nv1,Idrisse
05/02/22,10:05:00,22,63.22,98.726,--:--,--:--,43.7099766635069,5.50615492593741,A25,Nv1,Idrisse
05/02/22,10:21:00,23,39.974,84.244,--:--,--:--,43.7096183725385,5.50624174684012,hall 2s,Nv1,Idrisse
05/02/22,10:22:00,22,41.301,105.069,--:--,--:--,43.7095678899412,5.50627661010205,hall 2s,Nv1,Idrisse
05/02/22,10:23:00,22,50.185,85.658,--:--,--:--,43.7096076346539,5.50629595910308,hall 2s,Nv1,Idrisse
05/02/22,10:24:00,32,47.849,87.324,--:--,--:--,43.7095545954463,5.50638376398697,hall 2,Nv1,Idrisse
05/02/22,10:26:00,22,53.125,91.673,--:--,--:--,43.7095353048556,5.50643032904213,coursive hall,Nv1,Idrisse
05/02/22,10:28:00,22,46.232,98.57,--:--,--:--,43.7094919275827,5.50645575408788,coursive hall 2,Nv1,Idrisse
05/02/22,15:01:00,23,35.422,46.627,--:--,--:--,43.7094347508903,5.5064814237457,c11,RdC,Idrisse
05/02/22,15:02:00,23,5.919,13.524,--:--,--:--,43.7095473758123,5.50658942291003,c12,RdC,Idrisse
05/02/22,15:03:00,24,4.501,7.598,--:--,--:--,43.7095743886782,5.50666418959909,c12,RdC,Idrisse
05/02/22,15:04:00,22,20.698,25.237,--:--,--:--,43.7095743886782,5.50666418959909,c13,RdC,Idrisse
05/02/22,15:05:00,23,24.414,23.382,--:--,--:--,43.7095509507926,5.5065876720366,c12,RdC,Idrisse
05/02/22,15:09:00,22,5.299,15.522,--:--,--:--,43.7095509507926,5.5065876720366,c12,RdC,Idrisse
05/03/22,07:44:00,23,11.998,33.85,--:--,--:--,43.7097981828797,5.50613187388643,bat A,RdC,Idrisse
05/03/22,07:47:00,22,80.702,114.232,--:--,--:--,43.7098468358143,5.50615504139094,bat A,RdC,Idrisse
05/03/22,07:48:00,22,53.125,53.176,--:--,--:--,43.7098943033944,5.50611698455478,bat A,RdC,Idrisse
05/03/22,07:50:00,22,23.579,108.17,--:--,--:--,43.7099527084582,5.50601044076791,bat A,RdC,Idrisse
05/03/22,07:52:00,22,15.998,1.264,--:--,--:--,43.7099218797537,5.50607241389344,bat A,RdC,Idrisse
05/03/22,07:54:00,22,102.162,96.17,--:--,--:--,43.7098584246703,5.50611119016716,bat A,RdC,Idrisse
05/03/22,08:09:00,22,27.188,84.883,--:--,--:--,43.7100486582883,5.50649158164788,B12,RdC,Idrisse
05/03/22,08:13:00,23,32.718,105.051,--:--,--:--,43.7100486582883,5.50649158164788,B12,RdC,Idrisse
05/03/22,08:46:00,22,114.679,111.556,--:--,--:--,43.7100486582883,5.50649158164788,B12,RdC,Idrisse
05/03/22,08:51:00,23,115.834,120.673,--:--,--:--,43.7100486582883,5.50649158164788,B12,RdC,Idrisse
05/03/22,08:54:00,22,87.355,113.238,--:--,--:--,43.7100486582883,5.50649158164788,B12,RdC,Idrisse
05/03/22,09:12:00,23,115.098,112.357,--:--,--:--,43.7100501157538,5.50648356641025,b12,RdC,Idrisse
05/03/22,09:58:00,22,114.316,114.952,--:--,--:--,43.7101091577359,5.50654731794654,B12,RdC,Idrisse
05/03/22,10:44:00,22,65.884,92.559,--:--,--:--,43.7095823598893,5.50599258915105,CDI ,RdC,Idrisse
05/03/22,10:45:00,22,56.308,58.918,--:--,--:--,43.7096050975165,5.5060554518092,CDI,RdC,Idrisse
05/03/22,10:46:00,22,19.36,30.776,--:--,--:--,43.7096469275837,5.50612375257381,CDI,RdC,Idrisse
05/03/22,10:47:00,25,20.996,6.779,--:--,--:--,43.7096292075617,5.50616822874224,CDI,RdC,Idrisse
05/03/22,10:50:00,22,2.163,10.235,--:--,--:--,43.7096234987362,5.50625895561856,bat A,RdC,Idrisse
05/03/22,10:51:00,23,8.951,35.31,--:--,--:--,43.7093558775884,5.50640525895111,bat F,RdC,Idrisse
05/03/22,10:53:00,23,0.455,0.162,--:--,--:--,43.7093370740997,5.50634352259854,bat F,RdC,Idrisse
05/03/22,10:54:00,23,3.734,5.078,--:--,--:--,43.709315396198,5.50629285044727,bat F,RdC,Idrisse
05/03/22,10:56:00,26,0.259,0.157,--:--,--:--,43.7092557062794,5.5063240115287,bat F,RdC,Idrisse
05/03/22,10:57:00,24,0.519,0.344,--:--,--:--,43.7092821651048,5.50628804653999,bat F,RdC,Idrisse
05/03/22,10:59:00,23,3.042,3.477,--:--,--:--,43.7093302736147,5.50627409936732,bat F,RdC,Idrisse
